,Date,Tweet
17515,2022-02-22 19:30:00+00:00,Canadian MP claims 'honk honk' is code for 'heil Hitler' https://t.co/StB8pt1gXV
17516,2022-02-22 19:25:00+00:00,Kayleigh McEnany: No greater supporter of Democrats than Vladimir Putin https://t.co/CCCO6K1C30
17517,2022-02-22 19:20:00+00:00,"Biden weakness invited Russian aggression, Republicans say
https://t.co/MtmVK9Vr6W"
17518,2022-02-22 19:15:00+00:00,"Junior hockey player sucker punches referee in the face, gets lifetime ban https://t.co/lNi2QfTGDG"
17519,2022-02-22 19:10:00+00:00,"'General Hospital' star Lindsey Pearlman's cause of death deferred, pending additional tests
https://t.co/JiExTU5lrG"
17520,2022-02-22 19:00:00+00:00,"‘Walking Dead’ actor Moses J. Moseley’s death may not have been suicide, investigator says
https://t.co/Fr9ZE5q8P9"
17521,2022-02-22 18:50:00+00:00,"2 Black Hawk helicopters involved in training accident in Utah: National Guard
https://t.co/CZB4mS8Moq"
17522,2022-02-22 18:40:00+00:00,"Missing Kentucky girl Serenity McKinney's body found; mother, boyfriend charged with murder
https://t.co/fQPCdZzNPu"
17523,2022-02-22 18:30:00+00:00,"Seattle police union appeals to new mayor over budget plans: 'Put public safety before politics'
https://t.co/JE8unMlq3u"
17524,2022-02-22 18:20:00+00:00,"Mandel-Harper Ohio Senate debate goes off the rails in Cleveland
https://t.co/OvaI0v1BmW"
17525,2022-02-22 18:10:00+00:00,"Hawaii last state to hold out on lifting mask mandate as COVID cases continue to fall
https://t.co/ygwUbcdwL7"
17526,2022-02-22 18:00:00+00:00,"Canadian pastor and veteran rips Justin Trudeau for treating his own citizens like 'terrorists'
https://t.co/BdC2MqyRP4"
17527,2022-02-22 17:50:00+00:00,"Putin humiliates spy chief on world stage: 'Speak, speak, speak plainly!'
https://t.co/tuIujaTcZV"
17528,2022-02-22 17:40:00+00:00,"DC prepares for possible US 'Freedom Convoy,' officials request National Guard troops
https://t.co/8cdVqiNwYX"
17529,2022-02-22 17:30:01+00:00,"Supreme Court to take up case over free speech vs. LGBTQ rights
https://t.co/0jVEXPLgXR"
17530,2022-02-22 17:20:00+00:00,"White House official clashes with CNN over 'invasion' messaging: Don’t know ‘how much more clear I can be'
https://t.co/tc6mnwrJPJ"
17531,2022-02-22 17:10:00+00:00,"Uber driver shoots Georgia pregnant woman 3 times causing premature birth
https://t.co/3n4MInscRS"
17532,2022-02-22 17:00:00+00:00,"Supreme Court rejects Trump effort to shield White House documents from Jan. 6 committee
https://t.co/i2i8gDj02p"
17533,2022-02-22 16:52:26+00:00,"Alabama voters call for common sense and a president who is ‘actually going to do the job’
https://t.co/oUupUdUZQn"
17534,2022-02-22 16:40:00+00:00,"Canadian truckers protest organizer denied bail, judge cites 'safety of the public'
https://t.co/Qi7Epk86gM"
17535,2022-02-22 16:30:00+00:00,"New York Times takes shot at capitalism in daily crossword puzzle as 'vice encouraged by capitalism'
https://t.co/VA8on0hi3V"
17536,2022-02-22 16:20:00+00:00,"‘Family Reunion’ actress Jaida Benjamin found safe in LA after going missing
https://t.co/nBDL50TYf3"
17537,2022-02-22 16:10:00+00:00,"‘And Just Like That...’ star Chris Noth returns to social media amid allegations of sexual assault
https://t.co/QfBtpFIyKd"
17538,2022-02-22 16:00:00+00:00,"Ahmaud Arbery case: three White men convicted of federal hate crimes charges in slaying
https://t.co/Dnp6aZQhwd"
17539,2022-02-22 15:51:24+00:00,"White House declares Russian invasion in Ukraine
https://t.co/APQcrR2BgL"
17540,2022-02-22 15:40:00+00:00,"Kylie Jenner and Travis Scott's baby son Wolf's full name revealed
https://t.co/v9p7GJx5CL"
17541,2022-02-22 15:30:00+00:00,"California parents furious after biologically male counselors slept in camp cabins with fifth-grade girls
https://t.co/2qLpJgcZjN"
17542,2022-02-22 15:21:02+00:00,"Leo Terrell on 'Fox &amp; Friends': Biden's Supreme Court pick will be a left-wing extremist
https://t.co/4WXKLgMoq3"
17543,2022-02-22 15:10:00+00:00,"Miss Alabama Zoe Bethel dead 8 days after suffering brain injuries from accident
https://t.co/IiDUCWzuqz"
17544,2022-02-22 15:00:36+00:00,"Gingrich blasts Biden for following 'Obama model' of weakness toward Russia
https://t.co/9Ga5yyJmj3"
17545,2022-02-22 14:40:00+00:00,"Virginia mom's takedown of school board over mask hypocrisy goes viral: 'We the parents are fed up'
https://t.co/zuWQB28zRy"
17546,2022-02-22 14:30:00+00:00,"Republican attorneys general call for DHS chief Mayorkas to resign over border 'disaster'
https://t.co/LL5M8yOGif"
17547,2022-02-22 14:20:00+00:00,"'AGT: Extreme' Jonathan Goodwin released from hospital 4 months after near-death stunt accident
https://t.co/lUCfTU1Q7s"
17548,2022-02-22 14:10:00+00:00,"Russian troops moved into eastern Ukraine's breakaway regions, European officials say
https://t.co/zofMJyYSVe"
17549,2022-02-22 14:01:20+00:00,'THE FIVE' LOSES A BROTHER: Former Fox News co-host Bob Beckel dies at 73. https://t.co/y8VGeD8qgm https://t.co/katarYbTD0
17550,2022-02-22 13:50:00+00:00,"Hispanic Texas land commissioner candidate vows to defund schools teaching CRT
https://t.co/sDw0pwksuH"
17551,2022-02-22 13:40:00+00:00,"Aaron Rodgers says he loves Shailene Woodley after breakup: 'I am grateful for you'
https://t.co/sECeaHbYep"
17552,2022-02-22 13:30:00+00:00,"Former US Attorney Christine Nolan launches GOP bid for Vermont’s open Senate seat
https://t.co/eq5VF1kulm"
17553,2022-02-22 13:20:00+00:00,"Queen Elizabeth has mild COVID-19 symptoms, cancels online engagements
https://t.co/1el1HSZ5rv"
17554,2022-02-22 13:10:00+00:00,"5-year-old Michigan boy found dead with gunshots in his face, mother and boyfriend also murdered: police
https://t.co/VxGHjK00ft"
17555,2022-02-22 13:00:03+00:00,"Prince Andrew believes 'he has a future’ amid sex abuse settlement, expert claims: ‘He won’t go away quietly’ https://t.co/vtbGzf2qBn"
17556,2022-02-22 12:50:00+00:00,Queen Elizabeth cancels online engagements due to mild COVID-19 symptoms https://t.co/1el1HSZ5rv
17557,2022-02-22 12:40:00+00:00,Penn's Lia Thomas may have dominated Ivy Championships but tougher competition awaits at NCAAs https://t.co/nOYV072HeD
17558,2022-02-22 12:30:01+00:00,The backlash over an excessively woke Democratic Party https://t.co/QrhOmsYlvE
17559,2022-02-22 12:20:00+00:00,Freedom Convoy protesters describe interactions with police: 'It got really bad' https://t.co/JmDR0zrVM8
17560,2022-02-22 12:10:00+00:00,Texas GOP clash: The clout of a Trump endorsement takes on the legacy of Bush family political dynasty https://t.co/V21TgXWOf8
17561,2022-02-22 12:00:02+00:00,Seattle parents angry and upset as graffiti makes their city seem like 'a war zone' https://t.co/5ws26Ac2k4
17562,2022-02-22 11:50:00+00:00,NYC reforms aimed at tinkering with racial makeup of criminals created more Black victims: expert https://t.co/XCTsmjSfTl
17563,2022-02-22 11:40:00+00:00,"CNN Saga: Cuomo-Gollust-Zucker scandal causing ‘legal mess’ that Discovery would be wise to avoid, experts say https://t.co/4iO1FwSRGj"
17564,2022-02-22 11:39:34+00:00,"BREAKING: Germany stopping Nord Stream 2 pipeline approval

https://t.co/M5lXBGS9ef"
17565,2022-02-22 11:30:00+00:00,"Biden has a 'great deal of ... ego' in his foreign policy ability, 'gets very defensive': MSNBC host 
https://t.co/A7lFtokUkY"
17566,2022-02-22 11:00:01+00:00,"Russia sanctioned after Putin recognizes separatist provinces' independence, says Ukraine part of Russia
https://t.co/zXPBUCCHt8"
17567,2022-02-22 10:45:00+00:00,"OPINION: Joe Concha: Twitter breaks its own rules again as trust in media sinks to new low
https://t.co/9qNMI2cs4v"
17568,2022-02-22 10:30:00+00:00,"DC trucker convoy plans on shutting down Capital Beltway, organizer says: 'Giant boa constrictor'
https://t.co/1F1LgMI6PQ"
17569,2022-02-22 10:15:00+00:00,"REALITY CHECK: @kayleighmcenany
 says people didn't vote for President Biden's 'grand plans' or vision for the nation. https://t.co/RtHcftrkqH https://t.co/0hQL94a5Wd"
17570,2022-02-22 10:00:02+00:00,"5-year-old Michigan boy found dead with gunshots in his face, mother and boyfriend also murdered: police
https://t.co/VxGHjJIoQT"
17571,2022-02-22 09:45:00+00:00,"Prince Andrew believes 'he has a future’ amid sex abuse settlement, expert claims: ‘He won’t go away quietly’
https://t.co/vtbGzf2qBn"
17572,2022-02-22 09:30:00+00:00,"Penn's Lia Thomas may have dominated Ivy Championships but tougher competition awaits at NCAAs
https://t.co/nOYV072HeD"
17573,2022-02-22 09:15:00+00:00,"Freedom Convoy protesters describe interactions with police: 'It got really bad'
https://t.co/JmDR0zrVM8"
17574,2022-02-22 09:00:02+00:00,"Texas GOP clash: The clout of a Trump endorsement takes on the legacy of Bush family political dynasty
https://t.co/V21TgYep6G"
17575,2022-02-22 08:45:00+00:00,"Seattle parents angry and upset as graffiti makes their city seem like 'a war zone'
https://t.co/5ws26Ac2k4"
17576,2022-02-22 08:30:00+00:00,"NYC reforms aimed at tinkering with racial makeup of criminals created more Black victims: expert
https://t.co/XCTsmjAF1N"
17577,2022-02-22 08:15:00+00:00,"CNN Saga: Cuomo-Gollust-Zucker scandal causing ‘legal mess’ that Discovery would be wise to avoid, experts say
https://t.co/4iO1FwSRGj"
17578,2022-02-22 08:00:00+00:00,"Democrat Manhattan DA Alvin Bragg reduces felony charge against criminal who has more than 40 prior arrests 
https://t.co/9ALI1O0poU"
17579,2022-02-22 07:45:00+00:00,"LAST-PLACE FINISH: The media adjectives pouring in to describe the legacy of the 2022 Beijing Winter Olympics are as follows: 'disaster,' 'joyless,' 'buzz-free,' and 'alarming.' https://t.co/x3qQ1Hbuqg https://t.co/LmbKIEbOXW"
17580,2022-02-22 07:30:00+00:00,"Britney Spears inks $15M tell-all book deal: reports 
https://t.co/2rpwjWXrVG"
17581,2022-02-22 07:15:00+00:00,"'AGT' star Jane 'Nightbirde' Marczewski dead at 31 following cancer battle, family confirms 
https://t.co/uB71HqfhxP"
17582,2022-02-22 07:00:00+00:00,"'THE FIVE' LOSES A BROTHER: Bob Beckel, Dem strategist and Fox News co-host, dies at 73
https://t.co/pc8sL7V4yI"
17583,2022-02-22 06:45:00+00:00,"Rebel News journalist: I was assaulted by Ottawa police at point-blank range
https://t.co/Vm7DbeKFRr"
17584,2022-02-22 06:30:00+00:00,"Canadian trucker beaten by police says he won't be intimidated: 'They broke my body, but not my spirit'
https://t.co/QlWN9C41fu"
17585,2022-02-22 06:15:00+00:00,"NBC's Beijing Olympic ratings called a 'disaster' for network: 'I'm stunned ... There is karma in the world'
https://t.co/01EDcXsnD5"
17586,2022-02-22 06:07:00+00:00,Sean Hannity highlights Biden's past statement about Russia that 'did not age well' https://t.co/Xx0X6x4ws3
17587,2022-02-22 06:06:37+00:00,Tulsi Gabbard calls Kamala Harris' Russia marks were 'embarrassing': This is not rocket science https://t.co/sfIHqWwGM9
17588,2022-02-22 06:06:05+00:00,Laura Ingraham reveals the similarities between Joe Biden and Justin Trudeau https://t.co/Hvo48jKpqS
17589,2022-02-22 06:00:00+00:00,'TYRANNICAL' BIRDS OF A FEATHER: @IngrahamAngle says the working class fighting against Biden and Trudeau's 'draconian' policies has forced the leaders to show their true colors. https://t.co/eMAoMhCIHq
17590,2022-02-22 05:45:00+00:00,"2 Maryland children shot, wounded in Annapolis, police say
https://t.co/pS8Qx7QZJt"
17591,2022-02-22 05:30:00+00:00,"LAST STRAW: @LindseyGrahamSC calls to 'destroy' ruble, 'crush' Russian oil in wake of Putin's aggression. https://t.co/fDyhMqOZx0 https://t.co/lS7Zh8KNnE"
17592,2022-02-22 05:15:00+00:00,"Kamala Harris ripped as 'perpetually unprepared' after presser in Munich
https://t.co/PRed12oK7T"
17593,2022-02-22 05:00:00+00:00,ENTERING THE RING: Rittenhouse told @TuckerCarlson he’s fighting back after mainstream media spread lies about him and plans on helping others in similar situations. https://t.co/2SZvgPdFRm https://t.co/b2ifJkT552
17594,2022-02-22 04:30:00+00:00,"Justin Trudeau overreached, this is the threshold for Canadian Emergencies Act: civil rights expert
https://t.co/xfhoNTeuYE"
17595,2022-02-22 04:00:00+00:00,POLITICAL POWER GRAB: @TuckerCarlson calls out Canadian Prime Minister Trudeau for demonizing the ‘Freedom Convoy’ and using the protest as an excuse to seize ‘full control’ of the country. https://t.co/Q1iq9AA3HE https://t.co/XnINO8qA9s
17596,2022-02-22 03:45:00+00:00,"Biden never explained what US interests are on the line in Russia-Ukraine conflict: Christian Whiton
https://t.co/6CsL1as7Iw"
17597,2022-02-22 03:36:56+00:00,Biden never explained what US interests are on the line in Russia-Ukraine conflict: Christian Whiton https://t.co/6CsL1aawQY
17598,2022-02-22 03:35:13+00:00,Russia-Ukraine crisis prompts markets to brace for heavy falls https://t.co/78TKWpf1jT
17599,2022-02-22 03:25:07+00:00,CUT PUTIN'S PROFITS: @seanhannity urges the Biden administration to take a bite out of Russia’s economy by supplying European countries with oil and gas. https://t.co/eAKqlMH8D2
17600,2022-02-22 03:11:29+00:00,Texas GOP candidate for Railroad Commission facing backlash for racy campaign ad: ‘It feels like slut-shaming’ https://t.co/I9Si4RxK8A
17601,2022-02-22 02:49:36+00:00,"Kyle Rittenhouse launching initiative to combat 'lies' from powerful media outlets, names those he may sue https://t.co/X5OXfVqa6k"
17602,2022-02-22 02:47:39+00:00,Colorado police recover fentanyl from home where five people fatally overdosed on Sunday afternoon https://t.co/pwzBjc5gt8
17603,2022-02-22 02:45:00+00:00,OPEN BOOK: Former Florida Governor @JebBush makes the case for bringing ‘more transparency’ into the classroom so parents know what’s being taught to their kids. https://t.co/1CpDD5kgOL
17604,2022-02-22 02:34:19+00:00,Rams' Aaron Donald reveals what woke him up during Super Bowl LVI https://t.co/gAo1WKin2e
17605,2022-02-22 02:26:21+00:00,"Biden has a 'great deal of ... ego' in his foreign policy ability, 'gets very defensive': MSNBC host https://t.co/A7lFtoCvJy"
17606,2022-02-22 02:25:52+00:00,Rams' Aaron Donald reveals what woke him up during Super Bowl LVI https://t.co/gAo1WKhPcG
17607,2022-02-22 02:13:34+00:00,"Coffee prices skyrocketing for customers, roasters: ‘Everybody’s basically taking a hit’ https://t.co/bSZNVaxq2B"
17608,2022-02-22 02:07:38+00:00,Gen. Patraeus: Putin's is preparing to deliver a Russian example of 'shock and awe' https://t.co/W9xdYcKaiX
17609,2022-02-22 02:00:06+00:00,"‘Friends’ alum Courteney Cox recalls looking ‘strange’ after fillers, made her second-guess cosmetic work https://t.co/mP1cSWuhml"
17610,2022-02-22 01:49:39+00:00,Lina Sardhar Khil's family observes her fourth birthday in her absence two months after she disappeared https://t.co/SXhsurqYtb
17611,2022-02-22 01:45:00+00:00,REALITY CHECK: @kayleighmcenany says people didn't vote for President Biden's 'grand plans' or vision for the nation. https://t.co/RtHcftrkqH https://t.co/rrcQqUR5a4
17612,2022-02-22 01:40:13+00:00,"Russia sanctioned after Putin recognizes separatist provinces' independence, says Ukraine part of Russia https://t.co/zXPBUCCHt8"
17613,2022-02-22 01:35:00+00:00,"MANDATE MADNESS: @JesseBWatters rips liberals for allowing fear to keep masks on kids, says parents are not going to let children remain ‘muzzled.’ https://t.co/M0nBJV7hGD"
17614,2022-02-22 01:31:31+00:00,"XFL partnering with NFL on new innovative opportunities including player safety, potential rule changes https://t.co/dRL9QmeijX"
17615,2022-02-22 01:24:36+00:00,"James Gunn, ‘Peacemaker’ star Jennifer Holland engaged https://t.co/ZPamlILun0"
17616,2022-02-22 01:11:31+00:00,Alec Baldwin buys farmhouse in tony Vermont ski town https://t.co/ZUZf55HmSL
17617,2022-02-22 01:01:06+00:00,Jesse Watters reveals how Bill Clinton laid the groundwork for current Russia-Ukraine tensions https://t.co/BS88r0Qbhm
17618,2022-02-22 00:53:28+00:00,MSNBC anchor loses it over GOP meme celebrating Presidents Day https://t.co/Z6wed8eAgF
17619,2022-02-22 00:45:00+00:00,MEASURING SUCCESS: @TGowdySC urges Americans to ask one ‘simple but uncomfortable’ question on Presidents Day. https://t.co/HOWE3ina6t https://t.co/tCp9gvDysG
17620,2022-02-22 00:40:27+00:00,George Floyd death: Defense rests in trial against ex-Minneapolis police officers after all 3 cops take stand https://t.co/3T6L965Swj
17621,2022-02-22 00:35:35+00:00,"Massachusetts road rage attack caught on video, police say https://t.co/ZJVqycY9IE"
17622,2022-02-22 00:28:58+00:00,New England college student has legs amputated after eating leftover noodles https://t.co/lbGF9OJtaA
17623,2022-02-22 00:22:21+00:00,WATCH LIVE: Ukraine president says 'we are not afraid of anyone or anything' https://t.co/ktd1UBy2Bx
17624,2022-02-22 00:12:26+00:00,Police seek public's help in mysterious slaying of New York college student https://t.co/5wFK3Qt6z7
17625,2022-02-22 00:05:27+00:00,FOUL PLAY: Antonio Brown throws Tom Brady under the bus in vulgar tirade https://t.co/8dX8717lDx
17626,2022-02-21 23:59:13+00:00,'JOYLESS' KARMA: NBC's Beijing Olympic ratings dud called a 'disaster' for network https://t.co/01EDcXsnD5
17627,2022-02-21 23:50:43+00:00,"Romance scam losses reach 'record high' last year with $547M, up 80% from prior year: FTC https://t.co/ielV8SM7WD"
17628,2022-02-21 23:45:00+00:00,PRESIDENTS DAY: Words from Abraham Lincoln Americans need to hear today. https://t.co/V3vNgpm0id https://t.co/xxURry0lcY
17629,2022-02-21 23:42:09+00:00,US warns it has information that Russia has a 'kill list' of Ukrainians after military occupation https://t.co/SJtlqGolm2
17630,2022-02-21 23:31:09+00:00,KAM-ING APART: Harris ripped again on world stage during critical foreign policy moment https://t.co/PRed1279gl
17631,2022-02-21 23:23:45+00:00,Online learning service preparing kids for the 'real world' sees surge https://t.co/fkyF2kBAax
17632,2022-02-21 23:15:00+00:00,'GOD HELP US ALL': Critics concluded 'we are being led by total buffoons' after Harris' 'word salad' of a speech on Russia-Ukraine crisis. https://t.co/JUwPbhiwgn https://t.co/kjGrQLXhMc
17633,2022-02-21 23:13:22+00:00,"Romance scam losses reach 'record high' in 2021 with $547M, up 80% from prior year: FTC https://t.co/ielV8SM7WD"
17634,2022-02-21 23:13:00+00:00,Arizona Jewish community leaders sue state over potential use of cyanide gas in executions https://t.co/K1anxTgawg
17635,2022-02-21 22:52:56+00:00,WaPo editorial board supports federal no-fly list for passengers who don't obey mask mandates on flight https://t.co/AtKCFMKC7z
17636,2022-02-21 22:45:00+00:00,Words of wisdom from Revolutionary War hero and first President George Washington. https://t.co/V3vNgpm0id https://t.co/ijjHclegs4
17637,2022-02-21 22:43:16+00:00,"Antonio Brown takes shots at Tom Brady, Bruce Arians, Bucs in latest social media post https://t.co/8dX8717lDx"
17638,2022-02-21 22:38:56+00:00,Democrat Manhattan DA Alvin Bragg reduces felony charge against criminal who has more than 40 prior arrests https://t.co/9ALI1NIOxm
17639,2022-02-21 22:33:16+00:00,Record number of elephant seals descend on CA beach https://t.co/eRDpAw43Kk
17640,2022-02-21 22:32:19+00:00,INCURSION TO BEGIN: Putin sending Russian ‘peacekeepers’ into parts of Ukraine as fears of a full-blown war mount https://t.co/Peaj2KLvoG
17641,2022-02-21 22:30:00+00:00,"LAST-PLACE FINISH: The media adjectives pouring in to describe the legacy of the 2022 Beijing Winter Olympics are as follows: 'disaster,' 'joyless,' 'buzz-free,' and 'alarming.' https://t.co/F2JXGIOT0G https://t.co/dfYLeRySKk"
17642,2022-02-21 22:22:40+00:00,Britney Spears inks $15M tell-all book deal: reports https://t.co/2rpwjWFR48
17643,2022-02-21 22:16:44+00:00,"Florida police fatally shoot man at wedding reception who allegedly assaulted guests, attacked officers: cops https://t.co/3nhkMKRI8u"
17644,2022-02-21 22:07:34+00:00,"Reporter's Notebook: State of the Union 2022, the Super Bowl of politics https://t.co/IGfrnjH4rh"
17645,2022-02-21 22:07:14+00:00,"'AGT' star Jane 'Nightbirde' Marczewski dead at 31 following cancer battle, family confirms https://t.co/uB71HpXGGh"
17646,2022-02-21 21:50:19+00:00,"Mexican beach resort shooting leaves 2 people dead, 1 injured, officials say https://t.co/j2CuC7jMub"
17647,2022-02-21 21:44:05+00:00,"Sam Hunt’s pregnant wife Hannah Fowler files for divorce, alleges 'adultery': reports https://t.co/456kHkn9k0"
17648,2022-02-21 21:40:56+00:00,"FBN Exclusive: Nearly 1 in 4 Americans compromise on food, medicine to pay energy bill https://t.co/MzGzEKwZxp"
17649,2022-02-21 21:40:30+00:00,"Queen with COVID continues 'light duties,' yet American kids must isolate, quarantine: US parents weigh in https://t.co/ddCtrh2LXU"
17650,2022-02-21 21:25:13+00:00,Record number of elephant seals descend on California beach https://t.co/eRDpAw43Kk
17651,2022-02-21 21:08:33+00:00,"Graham calls to 'destroy' ruble, 'crush the Russian oil and gas sector' in response to Putin aggression https://t.co/KHU8rvQQnf"
17652,2022-02-21 21:00:34+00:00,RULES FOR THEE: Dem mayor caught holding MASKLESS ball after reimposing mask mandate https://t.co/y1I9rwyJKK
17653,2022-02-21 20:56:13+00:00,Ghislaine Maxwell's former Massachusetts home hits market for $7.3M https://t.co/x0Oc9KVcIU
17654,2022-02-21 20:50:14+00:00,IRS will allow taxpayers to skip facial recognition after privacy backlash https://t.co/LaMGRwBqJr
17655,2022-02-21 20:40:36+00:00,NBC's Beijing Olympic ratings called a 'disaster' for network: 'I'm stunned ... There is karma in the world' https://t.co/01EDcXsnD5
17656,2022-02-21 20:29:06+00:00,"Canada Freedom Convoy: What new charges, financial sanctions will come after protesters leave Ottawa? https://t.co/JR6myrAj8s"
17657,2022-02-21 20:10:26+00:00,VP Kamala Harris ripped as 'perpetually unprepared' after presser in Munich https://t.co/PRed1279gl
17658,2022-02-21 20:01:58+00:00,Skydiving instructor death: What to know on the sport and safety https://t.co/xXRZgEtL2f
17659,2022-02-21 19:54:23+00:00,Virginia parents frustrated some schools are still forcing masks on kids https://t.co/cyYOSRymy6
17660,2022-02-21 19:42:51+00:00,Kamala Harris ripped as 'perpetually unprepared' after presser in Munich https://t.co/PRed1279gl
17661,2022-02-21 19:35:00+00:00,Medina Spirit stripped of Kentucky Derby title https://t.co/ItmthEoq9Z
17662,2022-02-21 19:26:05+00:00,New Orleans Mayor LaToya Cantrell held maskless ball after reimposing mask mandate https://t.co/y1I9rwyJKK
17663,2022-02-21 19:20:00+00:00,Mulvaney endorses SC Rep. Nancy Mace over Trump-backed challenger https://t.co/6bUSPkSKQr
17664,2022-02-21 19:15:00+00:00,Penn's Lia Thomas gets support from former record-holder after Ivy Championships https://t.co/ehfaSaG4ap
17665,2022-02-21 19:10:00+00:00,"Massive black bear breaks into California home, continues to make appearances throughout town https://t.co/QXNzFs2HCR"
17666,2022-02-21 19:05:00+00:00,Elizabeth Howell murder: SUNY Potsdam cancels classes; off-campus shooting deemed 'random act of violence' https://t.co/bIsryMeuXU
17667,2022-02-21 19:00:01+00:00,Guy Benson calls out teachers union boss over mask mandates: Where'd she get her medical degree? https://t.co/EIUZu547eT
17668,2022-02-21 18:55:00+00:00,Evangeline Lilly urges Justin Trudeau to speak with protesting Canadian truckers https://t.co/bHUIC5eS6T
17669,2022-02-21 18:50:00+00:00,"Canadian protester's truck seized, bank accounts frozen over connection to Freedom Convoy https://t.co/wzKojKBPhj"
17670,2022-02-21 18:46:44+00:00,"300 cars converge in an organized attempt to take over Virginia city, police say https://t.co/smEPrgmaiQ"
17671,2022-02-21 18:30:00+00:00,Arizona Border Patrol agent saves abandoned baby nearly run over by ATV https://t.co/4lPpe0sgJu
17672,2022-02-21 18:20:00+00:00,"Small child, 2 adults found shot to death inside Detroit home https://t.co/eAq6UjVenW"
17673,2022-02-21 18:10:00+00:00,Garland expected to roll back elements of DOJ program to combat Chinese spying https://t.co/8f77e85WKO
17674,2022-02-21 18:00:02+00:00,Dem strategist to WaPo: Education issue going to get our 'clocks cleaned' in November https://t.co/OxRT3HhWS6
17675,2022-02-21 17:50:00+00:00,"DC trucker convoy plans on shutting down Capital Beltway, organizer says: 'Giant boa constrictor' https://t.co/1F1LgMI6PQ"
17676,2022-02-21 17:40:00+00:00,"Ottawa police called 'tyrants,' 'criminals' after threatening Freedom Convoy truckers https://t.co/Bc7ffPIceK"
17677,2022-02-21 17:35:00+00:00,Christie Brinkley speaks out against ageism: It ‘gnaws away at one’s confidence’ https://t.co/PFpFWhUWLm
17678,2022-02-21 17:30:00+00:00,Rachel Maddow’s extended break continues to hurt MSNBC as fill-in Alex Wagner sheds 21% of pre-hiatus viewers https://t.co/yQ1IsnlsXg
17679,2022-02-21 17:25:00+00:00,2024 Watch: Pompeo back to Iowa Wednesday for inaugural panel on America’s world standing https://t.co/HzkDAxvgAc
17680,2022-02-21 17:20:00+00:00,Tom Cotton on 'America's Newsroom': Putin believes 'now is the time' to go for 'jugular' in Ukraine https://t.co/nOU3XccU1Z
17681,2022-02-21 17:15:00+00:00,Presidents Day forecast: Another round of wintry weather is here https://t.co/E1eIJSRYdH
17682,2022-02-21 17:00:02+00:00,Left-wing Green group that targeted Keystone pipeline plagued by accusations of 'white supremacy culture' https://t.co/9ScLH7BUIH
17683,2022-02-21 16:50:00+00:00,"Gorbachev's interpreter reacts to Russia-Ukraine crisis, escalations in tension since Cold War's end https://t.co/kfyCh41TDQ"
17684,2022-02-21 16:40:00+00:00,"Princess Charlene of Monaco ‘is doing much better’ amid her recovery, Prince Albert says https://t.co/ee48K19IO6"
17685,2022-02-21 16:30:00+00:00,"Georgia man accused of stabbing police officer indicted for killing firefighter, wife https://t.co/vN7HI97Y1I"
17686,2022-02-21 16:20:00+00:00,Oakland couple assaulted in brazen daytime robbery outside Little Saigon business https://t.co/k0Br5d8EkT
17687,2022-02-21 16:10:00+00:00,GOP lawmaker says US should offer asylum to Canadian truckers after Trudeau's 'heavy-handed crackdown' https://t.co/oY0Lu4048V
17688,2022-02-21 16:00:01+00:00,"Schumer, Durbin, and Whitehouse voted against vast majority of Trump minority appeals court nominees https://t.co/Cw6XlsXy1d"
17689,2022-02-21 15:40:00+00:00,Lt. Gen. Keith Kellogg: Biden offering Putin a summit is 'absolute folly' https://t.co/GztUEdUQMi
17690,2022-02-21 15:40:00+00:00,"CPAC to kick off under banner of 'Awake not Woke,' serve as 'starting gun' for Republicans ahead of midterms https://t.co/SagHViDvO5"
17691,2022-02-21 15:30:00+00:00,NASCAR Daytona 500 winner Austin Cindric talks 'intense' wire-to-wire finish https://t.co/gRqaogw5Gy
17692,2022-02-21 15:20:00+00:00,"‘White Lotus’ star Alexandra Daddario’s home targeted by Colorado man with gun, leads to arrest https://t.co/mTzzQbLYEI"
17693,2022-02-21 15:10:00+00:00,Dr. Saphier blasts Atlantic piece arguing mask mandates 'don't need to make sense': 'Absolutely wrong' https://t.co/QHOSUOrcqE
17694,2022-02-21 15:00:03+00:00,Bubba Wallace is 'p-----' about coming in second at the Daytona 500 https://t.co/fUfESoLi04
17695,2022-02-21 14:50:00+00:00,"Security guard shot, killed in Georgia; search for 5 suspects continues https://t.co/FwJypE8KVK"
17696,2022-02-21 14:40:00+00:00,Washington Post blasted over claim that completely switching to renewable energy could avoid blackouts https://t.co/UCNqQXt8NV
17697,2022-02-21 14:30:00+00:00,LeBron James seen trying to keep it together during Macy Gray's national anthem performance https://t.co/ZKPPPtoKMS
17698,2022-02-21 14:10:00+00:00,NBC reporter compares 'anti-racism work' unpopularity to Martin Luther King https://t.co/TFbYLrLOQ5
17699,2022-02-21 14:00:01+00:00,Guardian of Chicago teen shot 24 times says Mayor Lori Lightfoot must go: 'We need someone who cares' https://t.co/XpXpw9p4Hb
17700,2022-02-21 13:50:00+00:00,NBA All-Star Game: LeBron James hits game-winner in Cleveland https://t.co/wqVAyl2Wku
17701,2022-02-21 13:30:00+00:00,Canadian authorities probe leaked messages of police allegedly celebrating injuring protestors https://t.co/vypVTHuyl1
17702,2022-02-21 13:20:00+00:00,"BWW's new car is a $350,000 work of art https://t.co/7tstJ0oFb0"
